admission_year,round,college_code,college_name,quota,closing_rank_air,seats_allotted_in_data
2026,Round 1,2115,YMT DC NEW MUMBAI,SEBC SEBC(W),210010,3
2026,Round 1,2115,YMT DC NEW MUMBAI,SEBCD1 SEBC,221748,1
2026,Round 1,2115,YMT DC NEW MUMBAI,ST ST,548584,2
2026,Round 1,2115,YMT DC NEW MUMBAI,ST ST (W),522395,1
2026,Round 1,2115,YMT DC NEW MUMBAI,VJA EMVJA (EMR),203718,1
2026,Round 1,2115,YMT DC NEW MUMBAI,VJA OPEN (EMD),162657,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",EWS OPEN,211830,3
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",EWS OPEN (W),183757,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",I.Q.,795056,9
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",NTB EMNTB (EMR),232485,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",NTB OPEN (EMD),195457,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",NTC D1 I.Q.,797780,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",NTC EMNTC (EMR),226330,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",NTC I.Q.,475756,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",NTC NTC(W),222612,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",NTC OPEN,214447,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",NTC OPEN (EMD),207929,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",NTD HA EMNTD (EMR),223245,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",NTD OPEN (EMD),219324,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",OBC EMOBC (EMR),231737,6
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",OBC EMOBCW (EMR),227972,3
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",OBC I.Q.,742515,4
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",OBC OBC,232655,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",OBC OPEN,217000,2
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",OBC OPEN (EMD),212134,6
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",OBC OPEN (W),169190,3
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",OBC OPEN (W) (EMD),164105,3
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",OPEN,219659,14
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",OPEN (W),182210,5
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SC D1 OPEN (EMD),208664,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SC D1 SC (W),270138,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SC EMSC (EMR),271850,2
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SC OPEN (EMD),215397,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SC SC,277146,2
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SC SC (W),248613,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SEBC EMSEBC (EMR),235605,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SEBC EMSEBCW (EMR),227732,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SEBC OPEN,136433,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SEBC OPEN (EMD),188801,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SEBC OPEN (W),182028,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SEBC OPEN (W) (EMD),179414,2
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SEBC SEBC,253802,5
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",SEBCD1 EMSEBCW (EMR),222936,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",ST ST,514777,3
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",ST ST (W),438335,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",VJA EMVJA (EMR),248327,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",VJA HA OPEN (EMD),155253,1
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",VJA OPEN,214358,2
2026,Round 1,2116,"D Y PATIL DC LOHGAON, PUNE",VJA OPEN (W),156756,1
2026,Round 1,2117,SMBT DC SANGAMNER,EWS OPEN,281162,4
2026,Round 1,2117,SMBT DC SANGAMNER,EWS OPEN (W),233918,1
2026,Round 1,2117,SMBT DC SANGAMNER,I.Q.,978013,6
2026,Round 1,2117,SMBT DC SANGAMNER,NTB NTB(W),317474,1
2026,Round 1,2117,SMBT DC SANGAMNER,NTC EMNTC (EMR),291814,1
2026,Round 1,2117,SMBT DC SANGAMNER,NTC HA OPEN,280153,1
2026,Round 1,2117,SMBT DC SANGAMNER,NTC OPEN (EMD),280035,1
2026,Round 1,2117,SMBT DC SANGAMNER,NTC OPEN (W),253467,2
2026,Round 1,2117,SMBT DC SANGAMNER,NTD EMNTD (EMR),298515,1
2026,Round 1,2117,SMBT DC SANGAMNER,NTD I.Q.,1022720,1
2026,Round 1,2117,SMBT DC SANGAMNER,NTD OPEN,289922,3
2026,Round 1,2117,SMBT DC SANGAMNER,NTD OPEN (EMD),247048,1
2026,Round 1,2117,SMBT DC SANGAMNER,OBC D1 OPEN (W),257829,1
2026,Round 1,2117,SMBT DC SANGAMNER,OBC D1 OPEN (W) (EMD),221759,1
2026,Round 1,2117,SMBT DC SANGAMNER,OBC D2 I.Q.,850662,1
2026,Round 1,2117,SMBT DC SANGAMNER,OBC EMOBC (EMR),312914,3
2026,Round 1,2117,SMBT DC SANGAMNER,OBC EMOBCW (EMR),293574,3
2026,Round 1,2117,SMBT DC SANGAMNER,OBC HA EMOBC (EMR),313891,1
2026,Round 1,2117,SMBT DC SANGAMNER,OBC HA OPEN (EMD),279855,1
2026,Round 1,2117,SMBT DC SANGAMNER,OBC I.Q.,1045724,6
2026,Round 1,2117,SMBT DC SANGAMNER,OBC OPEN,286864,1
2026,Round 1,2117,SMBT DC SANGAMNER,OBC OPEN (EMD),283103,6
2026,Round 1,2117,SMBT DC SANGAMNER,OBC OPEN (W),242699,1
2026,Round 1,2117,SMBT DC SANGAMNER,OBC OPEN (W) (EMD),234991,2
2026,Round 1,2117,SMBT DC SANGAMNER,OPEN,289826,14
2026,Round 1,2117,SMBT DC SANGAMNER,OPEN (W),262382,8
2026,Round 1,2117,SMBT DC SANGAMNER,SC EMSC (EMR),310399,2
2026,Round 1,2117,SMBT DC SANGAMNER,SC OPEN (EMD),279234,2
2026,Round 1,2117,SMBT DC SANGAMNER,SC SC,311589,2
2026,Round 1,2117,SMBT DC SANGAMNER,SC SC (W),308506,2
2026,Round 1,2117,SMBT DC SANGAMNER,SEBC EMSEBC (EMR),300294,1
2026,Round 1,2117,SMBT DC SANGAMNER,SEBC I.Q.,1016253,1
2026,Round 1,2117,SMBT DC SANGAMNER,SEBC SEBC,347808,5
2026,Round 1,2117,SMBT DC SANGAMNER,SEBC SEBC(W),323307,2
2026,Round 1,2117,SMBT DC SANGAMNER,SEBCD1 OPEN (EMD),284796,1
2026,Round 1,2117,SMBT DC SANGAMNER,SOBC EMOBC (EMR),310959,3
2026,Round 1,2117,SMBT DC SANGAMNER,ST ST,637783,3
2026,Round 1,2117,SMBT DC SANGAMNER,ST ST (W),580276,1
2026,Round 1,2117,SMBT DC SANGAMNER,VJA EMVJA (EMR),345690,1
2026,Round 1,2117,SMBT DC SANGAMNER,VJA OPEN (EMD),289133,1
2026,Round 1,2117,SMBT DC SANGAMNER,VJA VJA (W),306843,1
2026,Round 1,2118,PDU DC SOLAPUR,EWS I.Q.,990759,1
2026,Round 1,2118,PDU DC SOLAPUR,EWS OPEN,286036,2
2026,Round 1,2118,PDU DC SOLAPUR,EWS OPEN (W),272122,3
2026,Round 1,2118,PDU DC SOLAPUR,I.Q.,762974,2
2026,Round 1,2118,PDU DC SOLAPUR,NTB NTB,360384,1
2026,Round 1,2118,PDU DC SOLAPUR,NTC EMNTC (EMR),321275,1
2026,Round 1,2118,PDU DC SOLAPUR,NTC NTC(W),328622,1
2026,Round 1,2118,PDU DC SOLAPUR,NTC OPEN,306339,1
2026,Round 1,2118,PDU DC SOLAPUR,NTC OPEN (EMD),294953,1
2026,Round 1,2118,PDU DC SOLAPUR,NTD D1 NTD(W),338671,1
2026,Round 1,2118,PDU DC SOLAPUR,NTD I.Q.,1173019,1
2026,Round 1,2118,PDU DC SOLAPUR,NTD OPEN,305721,3
2026,Round 1,2118,PDU DC SOLAPUR,OBC D1 EMOBC (EMR),327832,1
2026,Round 1,2118,PDU DC SOLAPUR,OBC EMOBC (EMR),329681,5
2026,Round 1,2118,PDU DC SOLAPUR,OBC EMOBCW (EMR),320278,1
2026,Round 1,2118,PDU DC SOLAPUR,OBC I.Q.,1051215,5
2026,Round 1,2118,PDU DC SOLAPUR,OBC OBC,332264,1
2026,Round 1,2118,PDU DC SOLAPUR,OBC OPEN (EMD),310090,6
2026,Round 1,2118,PDU DC SOLAPUR,OBC OPEN (W),270021,3
2026,Round 1,2118,PDU DC SOLAPUR,OBC OPEN (W) (EMD),208121,2
2026,Round 1,2118,PDU DC SOLAPUR,OPEN,310427,19
2026,Round 1,2118,PDU DC SOLAPUR,OPEN (W),251608,5
2026,Round 1,2118,PDU DC SOLAPUR,SC EMSC (EMR),328558,2
2026,Round 1,2118,PDU DC SOLAPUR,SC I.Q.,1065335,3
2026,Round 1,2118,PDU DC SOLAPUR,SC OPEN (EMD),310532,2
2026,Round 1,2118,PDU DC SOLAPUR,SC SC,330812,2
2026,Round 1,2118,PDU DC SOLAPUR,SC SC (W),328177,2
2026,Round 1,2118,PDU DC SOLAPUR,SEBC EMSEBC (EMR),365420,2
2026,Round 1,2118,PDU DC SOLAPUR,SEBC EMSEBCW (EMR),337771,2
2026,Round 1,2118,PDU DC SOLAPUR,SEBC I.Q.,1145057,2
2026,Round 1,2118,PDU DC SOLAPUR,SEBC OPEN (EMD),286385,2
2026,Round 1,2118,PDU DC SOLAPUR,SEBC OPEN (W) (EMD),266057,2
2026,Round 1,2118,PDU DC SOLAPUR,SEBC SEBC,389882,4
2026,Round 1,2118,PDU DC SOLAPUR,SEBC SEBC(W),337870,1
2026,Round 1,2118,PDU DC SOLAPUR,SOBC EMOBCW (EMR),315772,1
2026,Round 1,2118,PDU DC SOLAPUR,ST HA ST,668112,1
2026,Round 1,2118,PDU DC SOLAPUR,ST ST,671319,2
2026,Round 1,2118,PDU DC SOLAPUR,ST ST (W),630709,1
2026,Round 1,2118,PDU DC SOLAPUR,VJA VJA,441905,1
2026,Round 1,2118,PDU DC SOLAPUR,VJA VJA (W),320049,1
2026,Round 1,2119,MAR DC PUNE,EWS OPEN (W) MINO,235320,5
2026,Round 1,2119,MAR DC PUNE,EWS OPEN MINO,314105,17
2026,Round 1,2119,MAR DC PUNE,I.Q. MINO,989239,8
2026,Round 1,2119,MAR DC PUNE,OBC I.Q. MINO,1029374,1
2026,Round 1,2119,MAR DC PUNE,OBC OPEN (W) MINO,242064,3
2026,Round 1,2119,MAR DC PUNE,OBC OPEN MINO,301703,4
2026,Round 1,2119,MAR DC PUNE,OPEN (W) MINO,241900,17
2026,Round 1,2119,MAR DC PUNE,OPEN MINO,314533,39
2026,Round 1,2120,KORE DC KOLHAPUR,EWS HA OPEN,261313,1
2026,Round 1,2120,KORE DC KOLHAPUR,EWS OPEN,238250,1
2026,Round 1,2120,KORE DC KOLHAPUR,EWS OPEN (W),156861,1
2026,Round 1,2120,KORE DC KOLHAPUR,I.Q.,978731,3
2026,Round 1,2120,KORE DC KOLHAPUR,NTC EMNTC (EMR),326712,1
2026,Round 1,2120,KORE DC KOLHAPUR,NTC I.Q.,936108,2
2026,Round 1,2120,KORE DC KOLHAPUR,NTC OPEN,272786,1
2026,Round 1,2120,KORE DC KOLHAPUR,NTC OPEN (EMD),267314,1
2026,Round 1,2120,KORE DC KOLHAPUR,NTC OPEN (W),234512,1
2026,Round 1,2120,KORE DC KOLHAPUR,NTD EMNTD (EMR),289358,1
2026,Round 1,2120,KORE DC KOLHAPUR,NTD OPEN,277051,2
2026,Round 1,2120,KORE DC KOLHAPUR,NTD OPEN (EMD),251101,1
2026,Round 1,2120,KORE DC KOLHAPUR,OBC EMOBC (EMR),304208,4
2026,Round 1,2120,KORE DC KOLHAPUR,OBC EMOBCW (EMR),285747,2
2026,Round 1,2120,KORE DC KOLHAPUR,OBC I.Q.,947072,2
2026,Round 1,2120,KORE DC KOLHAPUR,OBC OPEN (EMD),271803,4
2026,Round 1,2120,KORE DC KOLHAPUR,OBC OPEN (W) (EMD),240684,2
2026,Round 1,2120,KORE DC KOLHAPUR,OPEN,266545,8
2026,Round 1,2120,KORE DC KOLHAPUR,OPEN (W),243824,3
2026,Round 1,2120,KORE DC KOLHAPUR,SC HA SC,291542,1
2026,Round 1,2120,KORE DC KOLHAPUR,SC SC,292808,2
2026,Round 1,2120,KORE DC KOLHAPUR,SC SC (W),287266,1
2026,Round 1,2120,KORE DC KOLHAPUR,SEBC EMSEBC (EMR),309100,2
2026,Round 1,2120,KORE DC KOLHAPUR,SEBC EMSEBCW (EMR),287455,1
2026,Round 1,2120,KORE DC KOLHAPUR,SEBC I.Q.,891492,2
2026,Round 1,2120,KORE DC KOLHAPUR,SEBC OPEN (EMD),262720,2
2026,Round 1,2120,KORE DC KOLHAPUR,SEBC OPEN (W) (EMD),236768,2
2026,Round 1,2120,KORE DC KOLHAPUR,SEBCD1 EMSEBC (EMR),303082,1
2026,Round 1,2120,KORE DC KOLHAPUR,SEBCHA EMSEBCW (EMR),297075,1
2026,Round 1,2120,KORE DC KOLHAPUR,SEBCHA OPEN (EMD),244711,1
2026,Round 1,2120,KORE DC KOLHAPUR,ST ST,391888,1
2026,Round 1,2120,KORE DC KOLHAPUR,ST ST (W),541086,1
2026,Round 1,2120,KORE DC KOLHAPUR,VJA VJA,303002,1
2026,Round 1,2121,ACPM DC DHULE,EWS I.Q.,960129,1
2026,Round 1,2121,ACPM DC DHULE,EWS OPEN,283884,6
2026,Round 1,2121,ACPM DC DHULE,EWS OPEN (W),236699,6
2026,Round 1,2121,ACPM DC DHULE,I.Q.,972388,9
2026,Round 1,2121,ACPM DC DHULE,NTB NTB,331633,1
2026,Round 1,2121,ACPM DC DHULE,NTB NTB(W),312879,1
2026,Round 1,2121,ACPM DC DHULE,NTC EMNTC (EMR),334653,1
2026,Round 1,2121,ACPM DC DHULE,NTC OPEN (EMD),155359,1
2026,Round 1,2121,ACPM DC DHULE,NTD EMNTD (EMR),303801,1
2026,Round 1,2121,ACPM DC DHULE,NTD HA OPEN (EMD),184396,1
2026,Round 1,2121,ACPM DC DHULE,NTD OPEN,271063,1
2026,Round 1,2121,ACPM DC DHULE,OBC EMOBC (EMR),321523,7
2026,Round 1,2121,ACPM DC DHULE,OBC EMOBCW (EMR),310447,3
2026,Round 1,2121,ACPM DC DHULE,OBC I.Q.,967807,2
2026,Round 1,2121,ACPM DC DHULE,OBC OPEN,270632,3
2026,Round 1,2121,ACPM DC DHULE,OBC OPEN (EMD),256757,7
2026,Round 1,2121,ACPM DC DHULE,OBC OPEN (W),233420,3
2026,Round 1,2121,ACPM DC DHULE,OBC OPEN (W) (EMD),170254,3
2026,Round 1,2121,ACPM DC DHULE,OPEN,281632,15
2026,Round 1,2121,ACPM DC DHULE,OPEN (W),231107,3
2026,Round 1,2121,ACPM DC DHULE,SC EMSC (EMR),314445,1
2026,Round 1,2121,ACPM DC DHULE,SC I.Q.,901259,3
2026,Round 1,2121,ACPM DC DHULE,SC OPEN (EMD),282021,1
2026,Round 1,2121,ACPM DC DHULE,SC SC,327201,3
2026,Round 1,2121,ACPM DC DHULE,SC SC (W),308671,2
2026,Round 1,2121,ACPM DC DHULE,SEBC EMSEBC (EMR),365592,1
2026,Round 1,2121,ACPM DC DHULE,SEBC OPEN (EMD),135036,1
2026,Round 1,2121,ACPM DC DHULE,SEBC SEBC,405120,3
2026,Round 1,2121,ACPM DC DHULE,SEBC SEBC(W),285605,1
2026,Round 1,2121,ACPM DC DHULE,SEBCD1 SEBC,410783,1
2026,Round 1,2121,ACPM DC DHULE,SEBCD1 SEBC(W),349906,1
2026,Round 1,2121,ACPM DC DHULE,SEBCHA SEBC,408457,1
2026,Round 1,2121,ACPM DC DHULE,ST ST,675106,3
2026,Round 1,2121,ACPM DC DHULE,ST ST (W),370902,1
2026,Round 1,2121,ACPM DC DHULE,VJA OPEN (W),187696,1
2026,Round 1,2121,ACPM DC DHULE,VJA VJA,314741,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,EWS D1 I.Q.,673679,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,EWS OPEN,174695,8
2026,Round 1,2122,TERNA DC NEW MUMBAI,EWS OPEN (W),157619,5
2026,Round 1,2122,TERNA DC NEW MUMBAI,I.Q.,824596,12
2026,Round 1,2122,TERNA DC NEW MUMBAI,NTB NTB,238043,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,NTC NTC,185140,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,NTC NTC(W),190084,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,NTD HA EMNTDW (EMR),191688,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,NTD HA OPEN,176362,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,NTD OPEN (W) (EMD),151171,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,OBC EMOBC (EMR),198997,5
2026,Round 1,2122,TERNA DC NEW MUMBAI,OBC EMOBCW (EMR),188547,2
2026,Round 1,2122,TERNA DC NEW MUMBAI,OBC HA EMOBC (EMR),195728,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,OBC I.Q.,816441,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,OBC OBC,199458,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,OBC OBC(W),189866,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,OBC OPEN (EMD),174619,6
2026,Round 1,2122,TERNA DC NEW MUMBAI,OBC OPEN (W) (EMD),158970,2
2026,Round 1,2122,TERNA DC NEW MUMBAI,OPEN,178294,16
2026,Round 1,2122,TERNA DC NEW MUMBAI,OPEN (W),156134,8
2026,Round 1,2122,TERNA DC NEW MUMBAI,SC I.Q.,825912,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,SC SC,269658,5
2026,Round 1,2122,TERNA DC NEW MUMBAI,SC SC (W),246227,2
2026,Round 1,2122,TERNA DC NEW MUMBAI,SEBC EMSEBC (EMR),222715,4
2026,Round 1,2122,TERNA DC NEW MUMBAI,SEBC OPEN (EMD),174026,4
2026,Round 1,2122,TERNA DC NEW MUMBAI,SEBC SEBC,229942,2
2026,Round 1,2122,TERNA DC NEW MUMBAI,SEBC SEBC(W),195054,2
2026,Round 1,2122,TERNA DC NEW MUMBAI,SEBCHA OPEN,161534,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,ST HA ST,518418,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,ST ST,447019,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,ST ST (W),507977,1
2026,Round 1,2122,TERNA DC NEW MUMBAI,VJA VJA,188148,1
2026,Round 1,2123,MGM DC NEW MUMBAI,EWS OPEN,136964,4
2026,Round 1,2123,MGM DC NEW MUMBAI,I.Q.,677024,14
2026,Round 1,2123,MGM DC NEW MUMBAI,NTB NTB,171215,1
2026,Round 1,2123,MGM DC NEW MUMBAI,NTC EMNTC (EMR),164112,1
2026,Round 1,2123,MGM DC NEW MUMBAI,NTC NTC(W),155093,1
2026,Round 1,2123,MGM DC NEW MUMBAI,NTC OPEN (EMD),134101,1
2026,Round 1,2123,MGM DC NEW MUMBAI,NTD NTD,147676,1
2026,Round 1,2123,MGM DC NEW MUMBAI,OBC EMOBC (EMR),157883,7
2026,Round 1,2123,MGM DC NEW MUMBAI,OBC EMOBCW (EMR),142140,1
2026,Round 1,2123,MGM DC NEW MUMBAI,OBC HA EMOBCW (EMR),145729,1
2026,Round 1,2123,MGM DC NEW MUMBAI,OBC HA OPEN (EMD),130838,3
2026,Round 1,2123,MGM DC NEW MUMBAI,OBC I.Q.,510198,1
2026,Round 1,2123,MGM DC NEW MUMBAI,OBC OPEN,138769,2
2026,Round 1,2123,MGM DC NEW MUMBAI,OBC OPEN (EMD),133233,4
2026,Round 1,2123,MGM DC NEW MUMBAI,OBC OPEN (W) (EMD),121905,3
2026,Round 1,2123,MGM DC NEW MUMBAI,OPEN,139420,17
2026,Round 1,2123,MGM DC NEW MUMBAI,OPEN (W),122052,12
2026,Round 1,2123,MGM DC NEW MUMBAI,SC HA SC (W),232276,1
2026,Round 1,2123,MGM DC NEW MUMBAI,SC SC,233564,4
2026,Round 1,2123,MGM DC NEW MUMBAI,SC SC (W),213259,1
2026,Round 1,2123,MGM DC NEW MUMBAI,SEBC EMSEBC (EMR),160273,3
2026,Round 1,2123,MGM DC NEW MUMBAI,SEBC EMSEBCW (EMR),141909,1
2026,Round 1,2123,MGM DC NEW MUMBAI,SEBC OPEN (EMD),134811,4
2026,Round 1,2123,MGM DC NEW MUMBAI,SEBC OPEN (W) (EMD),116036,1
2026,Round 1,2123,MGM DC NEW MUMBAI,SEBC SEBC,160893,2
2026,Round 1,2123,MGM DC NEW MUMBAI,SEBC SEBC(W),151779,1
2026,Round 1,2123,MGM DC NEW MUMBAI,SEBCHA EMSEBC (EMR),157472,1
2026,Round 1,2123,MGM DC NEW MUMBAI,SOBC EMOBCW (EMR),142878,1
2026,Round 1,2123,MGM DC NEW MUMBAI,SOBC OPEN,136512,1
2026,Round 1,2123,MGM DC NEW MUMBAI,ST ST,468472,3
2026,Round 1,2123,MGM DC NEW MUMBAI,ST ST (W),455172,1
2026,Round 1,2123,MGM DC NEW MUMBAI,VJA VJA,187670,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",D3 OPEN,324957,2
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",EWS OPEN,336824,5
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",EWS OPEN (W),304097,3
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",HA OPEN (W),306484,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",I.Q.,857880,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",NTB NTB,348756,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",NTC EMNTC (EMR),360109,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",NTC NTC(W),345120,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",NTC OPEN,339570,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",NTC OPEN (EMD),245378,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",NTC OPEN (W),309106,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",NTD EMNTD (EMR),350065,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",NTD HA OPEN,328798,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",NTD OPEN (EMD),314777,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC D2 EMOBC (EMR),354409,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC D2 OPEN (W) (EMD),239446,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC EMOBC (EMR),356444,3
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC EMOBCW (EMR),354165,2
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC HA EMOBCW (EMR),347897,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC HA I.Q.,1180460,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC HA OPEN (W) (EMD),278788,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC I.Q.,1172744,5
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC OBC,359211,2
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC OPEN (EMD),340164,4
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC OPEN (W),309112,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OBC OPEN (W) (EMD),293040,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OPEN,340539,14
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",OPEN (W),300329,5
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SC EMSC (EMR),361366,5
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SC EMSCW (EMR),348042,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SC I.Q.,1096527,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SC OPEN (EMD),336396,5
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SC OPEN (W) (EMD),300910,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SC SC (W),350924,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SEBC EMSEBC (EMR),369818,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SEBC SEBC,418948,4
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SEBC SEBC(W),351558,2
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SEBCD1HA SEBC(W),382645,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SEBCHA OPEN (EMD),302479,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",SEBCHA SEBC,398871,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",ST ST,624419,2
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",ST ST (W),608298,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",VJA EMVJA (EMR),405813,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",VJA OPEN (EMD),339045,1
2026,Round 1,2127,"YOGITA DC KHED, RATNAGIRI",VJA VJA (W),441219,1
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),D1 OPEN,336081,2
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),EWS OPEN,337334,8
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),EWS OPEN (W),303892,4
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),HA OPEN,316578,1
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),I.Q.,922451,5
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),NTB NTB,346284,1
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),NTC EMNTC (EMR),350505,1
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),NTC NTC,351512,1
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),NTC OPEN (EMD),335927,1
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),NTD EMNTDW (EMR),344985,1
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),NTD I.Q.,1018836,1
2026,Round 1,2134,YCM DC AHILYANAGAR(A'NAGAR),NTD OPEN,340507,3
